yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
201022023,20102,2023,VA0200000,VA0200000,,N,N,,I,CHARLOTTE,CHARLOTTE CO SO CHARLOTTE COURT HOUSE,Charlotte,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,11451,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,18,10,28,1,9,10,1.7,3.3,1994-01-01,1998-05-01,1998-05-01,2012-06-01,,2019-11-01,N,CHARLOTTE,Not Specified,Y,Y,Y
201032023,20103,2023,VA020SP00,VA020SP00,,N,N,,I,SP: CHARLOTTE COUNTY,SP: CHARLOTTE COUNTY,State Police:,Charlotte County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,CHARLOTTE,Not Specified,Y,Y,Y
201052023,20105,2023,VA0210100,VA0210100,,N,N,,I,CHESTERFIELD COUNTY PD,CHESTERFIELD PD,Chesterfield County Police Department,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,385204,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,461,32,493,64,106,170,1.4,1.7,1994-01-01,1999-01-01,1999-01-01,2012-06-01,,2019-04-01,N,CHESTERFIELD,"Richmond, VA",Y,Y,Y
201062023,20106,2023,VA021SP00,VA021SP00,,N,N,,I,SP: CHESTERFIELD COUNTY,SP: CHESTERFIELD COUNTY,State Police:,Chesterfield County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,CHESTERFIELD,"Richmond, VA",Y,Y,Y
201072023,20107,2023,VA0220000,VA0220000,,N,N,,I,CLARKE,CLARKE CO SO BERRYVILLE,Clarke,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,10719,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,14,5,19,4,7,11,1.7,2.8,1994-01-01,1998-04-01,1998-04-01,2012-06-01,,2019-04-01,N,CLARKE,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201082023,20108,2023,VA0220100,VA0220100,,N,N,,I,BERRYVILLE,BERRYVILLE PD,Berryville,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,4792,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,1,2,1.9,2.1,1994-01-01,1995-01-01,1995-01-01,2012-06-01,,2019-04-01,N,CLARKE,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201092023,20109,2023,VA022SP00,VA022SP00,,N,N,,I,SP: CLARKE COUNTY,SP: CLARKE COUNTY,State Police:,Clarke County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-06-01,N,CLARKE,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201102023,20110,2023,VA0230000,VA0230000,,N,N,,I,CRAIG,CRAIG CO SO NEW CASTLE,Craig,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,4836,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,9,0,9,0,5,5,1.9,2.9,1994-01-01,1998-06-01,1998-06-01,2012-10-01,,2019-10-01,N,CRAIG,"Roanoke, VA",Y,Y,Y
201112023,20111,2023,VA023SP00,VA023SP00,,N,N,,I,SP: CRAIG COUNTY,SP: CRAIG COUNTY,State Police:,Craig County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,CRAIG,"Roanoke, VA",Y,Y,Y
201122023,20112,2023,VA0240000,VA0240000,,N,N,,I,CULPEPER,CULPEPER CO SO CULPEPER,Culpeper,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,34172,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,73,2,75,21,11,32,2.8,3.1,1994-01-01,2001-06-01,2001-06-01,2012-06-01,,2019-04-01,N,CULPEPER,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201132023,20113,2023,VA0240100,VA0240100,,N,N,,I,CULPEPER,CULPEPER PD,Culpeper,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,21080,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,39,1,40,8,7,15,2.2,2.6,1994-01-01,2001-04-01,2001-04-01,2012-06-01,,2019-04-01,N,CULPEPER,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201142023,20114,2023,VA024SP00,VA024SP00,,N,N,,I,SP: CULPEPER COUNTY,SP: CULPEPER COUNTY,State Police:,Culpeper County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,CULPEPER,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201152023,20115,2023,VA0250000,VA0250000,,N,N,,I,CUMBERLAND,CUMBERLAND CO SO CUMBERLAND,Cumberland,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,9272,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,14,3,17,3,4,7,1.8,2.6,1994-01-01,1996-12-01,1996-12-01,2012-06-01,,2019-04-01,N,CUMBERLAND,Not Specified,Y,Y,Y
201162023,20116,2023,VA025SP00,VA025SP00,,N,N,,I,SP: CUMBERLAND COUNTY,SP: CUMBERLAND COUNTY,State Police:,Cumberland County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-07-01,,2019-04-01,N,CUMBERLAND,Not Specified,Y,Y,Y
201172023,20117,2023,VA0260000,VA0260000,,N,N,,I,DICKENSON,DICKENSON CO SO CLINTWOOD,Dickenson,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,11527,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,24,4,28,1,10,11,2.2,3.4,1994-01-01,1996-11-01,1996-11-01,2012-06-01,,2019-09-01,N,DICKENSON,Not Specified,Y,Y,Y
201182023,20118,2023,VA0260100,VA0260100,,N,N,,I,CLINTWOOD,CLINTWOOD PD,Clintwood,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1328,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,3.0,3.0,1994-01-01,1996-11-01,1996-11-01,2012-06-01,,2019-04-01,N,DICKENSON,Not Specified,Y,Y,Y
201192023,20119,2023,VA0260200,VA0260200,,N,N,,I,HAYSI,HAYSI PD,Haysi,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,478,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,2.1,2.1,1994-01-01,1996-11-01,1996-11-01,2012-07-01,,2019-04-01,N,DICKENSON,Not Specified,Y,Y,Y
201202023,20120,2023,VA0260300,VA0260300,,N,N,,I,CLINCHCO,CLINCHCO POLICE DEPARTMENT,Clinchco,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,232,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,1994-01-01,1998-01-01,1998-01-01,2023-07-01,,2023-07-01,N,DICKENSON,Not Specified,Y,Y,Y
201212023,20121,2023,VA026SP00,VA026SP00,,N,N,,I,SP: DICKENSON COUNTY,SP: DICKENSON COUNTY,State Police:,Dickenson County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,DICKENSON,Not Specified,Y,Y,Y
201222023,20122,2023,VA0270000,VA0270000,,N,N,,I,DINWIDDIE,DINWIDDIE CO SO DINWIDDIE,Dinwiddie,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,28322,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,39,8,47,4,12,16,1.5,2.2,1994-01-01,1997-08-01,1997-08-01,2012-06-01,,2019-06-01,N,DINWIDDIE,"Richmond, VA",Y,Y,Y
201242023,20124,2023,VA027SP00,VA027SP00,,N,N,,I,SP: DINWIDDIE COUNTY,SP: DINWIDDIE COUNTY,State Police:,Dinwiddie County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,DINWIDDIE,"Richmond, VA",Y,Y,Y
201252023,20125,2023,VA0280000,VA0280000,,N,N,,I,ESSEX,ESSEX CO SO TAPPAHANNOCK,Essex,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,8462,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,16,2,18,2,6,8,2.1,3.1,1994-01-01,1998-01-01,1998-01-01,2012-06-01,,2021-11-01,N,ESSEX,Not Specified,Y,Y,Y
201262023,20126,2023,VA0280200,VA0280200,,N,N,,I,TAPPAHANNOCK,TAPPAHANNOCK PD,Tappahannock,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,2195,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,3,1,4,4.6,5.0,1994-01-01,1996-08-01,1996-08-01,2012-06-01,,2021-11-01,N,ESSEX,Not Specified,Y,Y,Y
201272023,20127,2023,VA028SP00,VA028SP00,,N,N,,I,SP: ESSEX COUNTY,SP: ESSEX COUNTY,State Police:,Essex County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,ESSEX,Not Specified,Y,Y,Y
201292023,20129,2023,VA0290100,VA0290100,,N,N,,I,FAIRFAX COUNTY PD,FAIRFAX COUNTY PD,Fairfax County Police Department,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,1094031,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,1065,128,1193,240,183,423,1.2,1.5,1994-01-01,2000-01-01,2000-01-01,2012-06-01,,2019-04-01,N,FAIRFAX,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201302023,20130,2023,VA0290200,VA0290200,,N,N,,I,HERNDON,HERNDON PD,Herndon,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,23962,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,46,3,49,3,15,18,2.0,2.8,1994-01-01,1999-01-01,1999-01-01,2012-06-01,,2019-04-01,N,FAIRFAX,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201312023,20131,2023,VA0290300,VA0290300,,N,N,,I,VIENNA,VIENNA PD,Vienna,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,16191,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,34,4,38,5,7,12,2.4,3.1,1994-01-01,2000-01-01,2000-01-01,2012-06-01,,2019-04-01,N,FAIRFAX,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201322023,20132,2023,VA0290400,VA0290400,,N,N,,I,GEORGE MASON UNIVERSITY,GEORGE MASON UNIVERSITY PD FAIRFAX,George Mason University,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,University or College,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,40,11,51,8,9,17,0,0,1994-01-01,1996-10-01,1996-10-01,2012-06-01,,2020-08-01,N,FAIRFAX,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201332023,20133,2023,VA0290500,VA0290500,,N,N,,I,NORTHERN VA COMM COLLEGE,NORTHERN VA COMM COLL ANNANDALE CAMPUS PD,Northern Virginia Community College,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,University or College,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,36,5,41,8,5,13,0,0,1994-01-01,1999-01-01,1999-01-01,2012-07-01,,2020-01-01,N,FAIRFAX,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201342023,20134,2023,VA029SP00,VA029SP00,,N,N,,I,SP: FAIRFAX COUNTY,SP: FAIRFAX COUNTY,State Police:,Fairfax County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,FAIRFAX,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201352023,20135,2023,VA0300000,VA0300000,,N,N,,I,FAUQUIER,FAUQUIER CO SO WARRENTON,Fauquier,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,64657,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,113,6,119,22,37,59,2.1,2.8,1994-01-01,1995-11-01,1995-11-01,2012-06-01,,2019-04-01,N,FAUQUIER,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201362023,20136,2023,VA0300100,VA0300100,,N,N,,I,REMINGTON,REMINGTON PD,Remington,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,646,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.5,1.5,1994-01-01,2008-01-01,2008-01-01,2012-06-01,,2021-01-01,N,FAUQUIER,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201372023,20137,2023,VA0300200,VA0300200,,N,N,,I,WARRENTON,WARRENTON PD,Warrenton,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,10275,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,20,0,20,6,2,8,2.5,2.7,1994-01-01,2000-01-01,2000-01-01,2012-06-01,,2019-04-01,N,FAUQUIER,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201382023,20138,2023,VA030SP00,VA030SP00,,N,N,,I,SP: FAUQUIER COUNTY,SP: FAUQUIER COUNTY,State Police:,Fauquier County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,FAUQUIER,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Y,Y,Y
201392023,20139,2023,VA0310000,VA0310000,,N,N,,I,FLOYD,FLOYD CO SO FLOYD,Floyd,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,15708,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,26,7,33,3,4,7,1.8,2.5,1994-01-01,1996-06-01,1996-06-01,2012-06-01,,2019-04-01,N,FLOYD,"Blacksburg-Christiansburg-Radford, VA",Y,Y,Y
201412023,20141,2023,VA031SP00,VA031SP00,,N,N,,I,SP: FLOYD COUNTY,SP: FLOYD COUNTY,State Police:,Floyd County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-06-01,N,FLOYD,"Blacksburg-Christiansburg-Radford, VA",Y,Y,Y
201422023,20142,2023,VA0320000,VA0320000,,N,N,,I,FLUVANNA,FLUVANNA CO SO PALMYRA,Fluvanna,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,28631,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,31,5,36,9,13,22,1.4,2.0,1994-01-01,1998-09-01,1998-09-01,2012-06-01,,2020-01-01,N,FLUVANNA,"Charlottesville, VA",Y,Y,Y
201432023,20143,2023,VA032SP00,VA032SP00,,N,N,,I,SP: FLUVANNA COUNTY,SP: FLUVANNA COUNTY,State Police:,Fluvanna County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,FLUVANNA,"Charlottesville, VA",Y,Y,Y
201442023,20144,2023,VA0330000,VA0330000,,N,N,,I,FRANKLIN,FRANKLIN CO SO ROCKY MOUNT,Franklin,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,50464,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,74,4,78,13,22,35,1.7,2.2,1994-01-01,1996-10-01,1996-10-01,2012-06-01,,2019-04-01,N,FRANKLIN,"Roanoke, VA",Y,Y,Y
201452023,20145,2023,VA0330100,VA0330100,,N,N,,I,ROCKY MOUNT,ROCKY MOUNT PD,Rocky Mount,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,4953,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,19,0,19,2,2,4,4.2,4.6,1994-01-01,1997-02-01,1997-02-01,2012-06-01,,2019-04-01,N,FRANKLIN,"Roanoke, VA",Y,Y,Y
201472023,20147,2023,VA033SP00,VA033SP00,,N,N,,I,SP: FRANKLIN COUNTY,SP: FRANKLIN COUNTY,State Police:,Franklin County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,FRANKLIN,"Roanoke, VA",Y,Y,Y
201482023,20148,2023,VA0340000,VA0340000,,N,N,,I,FREDERICK,FREDERICK CO SO WINCHESTER,Frederick,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,93212,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,126,0,126,14,15,29,1.5,1.7,1994-01-01,1996-11-01,1996-11-01,2012-06-01,,2019-04-01,N,FREDERICK,"Winchester, VA-WV",Y,Y,Y
201492023,20149,2023,VA0340100,VA0340100,,N,N,,I,MIDDLETOWN,MIDDLETOWN PD,Middletown,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1425,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,1,1,2,2.8,3.5,1994-01-01,1997-04-01,1997-04-01,2012-06-01,,2019-04-01,N,FREDERICK,"Winchester, VA-WV",Y,Y,Y
201502023,20150,2023,VA0340200,VA0340200,,N,N,,I,STEPHENS CITY,STEPHENS CITY PD,Stephens City,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,2130,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,1.9,1.9,1994-01-01,1997-01-01,1997-01-01,2012-06-01,,2019-04-01,N,FREDERICK,"Winchester, VA-WV",Y,Y,Y
201512023,20151,2023,VA0340400,VA0340400,,N,N,,I,LAUREL RIDGE COMMUNITY COLLEGE,LORD FAIRFAX COMM COLLEGE,Laurel Ridge Community College,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,University or College,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,1,0,1,0,0,1994-01-01,2011-04-01,2011-04-01,2012-07-01,,2019-04-01,N,FREDERICK,"Winchester, VA-WV",Y,Y,Y
201522023,20152,2023,VA034SP00,VA034SP00,,N,N,,I,SP: FREDERICK COUNTY,SP: FREDERICK COUNTY,State Police:,Frederick County,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,State Police,0,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,1994-01-01,1994-01-01,1994-01-01,2012-06-01,,2019-04-01,N,FREDERICK,"Winchester, VA-WV",Y,Y,Y
201532023,20153,2023,VA0350000,VA0350000,,N,N,,I,GILES,GILES CO SO PEARISBURG,Giles,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,County,9547,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,25,0,25,1,10,11,2.7,3.8,1994-01-01,1995-11-01,1995-11-01,2012-06-01,,2019-04-01,N,GILES,"Blacksburg-Christiansburg-Radford, VA",Y,Y,Y
201542023,20154,2023,VA0350100,VA0350100,,N,N,,I,GLEN LYN,GLEN LYN PD,Glen Lyn,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,92,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,1994-01-01,2001-01-01,2001-01-01,2012-07-01,,2020-10-01,N,GILES,"Blacksburg-Christiansburg-Radford, VA",Y,Y,Y
201552023,20155,2023,VA0350200,VA0350200,,N,N,,I,PEARISBURG,PEARISBURG PD,Pearisburg,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,2792,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,1,0,1,2.5,2.5,1994-01-01,1998-04-01,1998-04-01,2012-06-01,,2019-04-01,N,GILES,"Blacksburg-Christiansburg-Radford, VA",Y,Y,Y
201562023,20156,2023,VA0350300,VA0350300,,N,N,,I,PEMBROKE,PEMBROKE PD,Pembroke,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,1119,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,3.6,3.6,1994-01-01,1999-12-01,1999-12-01,2012-09-01,,2020-10-01,N,GILES,"Blacksburg-Christiansburg-Radford, VA",Y,Y,Y
201572023,20157,2023,VA0350400,VA0350400,,N,N,,I,RICH CREEK,RICH CREEK PD,Rich Creek,,A,51,Virginia,VA,VA,5,South Atlantic,3,South,Region III,City,728,23396,VAUCR0001,Virginia State Police Criminal Justice Information Services Division,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.4,1.4,1994-01-01,2005-03-01,2005-03-01,2012-10-01,,2019-04-01,N,GILES,"Blacksburg-Christiansburg-Radford, VA",Y,Y,Y
